KEY_LENGTH,job_id,fina_key_len,attack_noticed,timestamp
209,simulator,0,not to consider,2024-07-16 16:12:02
209,simulator,0,true,2024-07-16 16:12:03
210,simulator,7,not to consider,2024-07-16 16:12:07
210,simulator,7,true,2024-07-16 16:12:09
210,simulator,11,not to consider,2024-07-16 16:12:12
210,simulator,11,true,2024-07-16 16:12:14
210,simulator,3,not to consider,2024-07-16 16:12:18
210,simulator,3,true,2024-07-16 16:12:20
210,simulator,0,not to consider,2024-07-16 16:12:24
210,simulator,0,true,2024-07-16 16:12:26
210,simulator,0,not to consider,2024-07-16 16:12:29
210,simulator,0,true,2024-07-16 16:12:33
210,simulator,0,not to consider,2024-07-16 16:12:36
210,simulator,0,true,2024-07-16 16:12:38
210,simulator,0,not to consider,2024-07-16 16:12:42
210,simulator,0,true,2024-07-16 16:12:44
210,simulator,11,not to consider,2024-07-16 16:12:48
210,simulator,11,true,2024-07-16 16:12:50
210,simulator,9,not to consider,2024-07-16 16:12:54
210,simulator,9,true,2024-07-16 16:12:56
210,simulator,2,not to consider,2024-07-16 16:13:00
210,simulator,2,true,2024-07-16 16:13:02
211,simulator,19,not to consider,2024-07-16 16:13:05
211,simulator,19,true,2024-07-16 16:13:07
211,simulator,10,not to consider,2024-07-16 16:13:11
211,simulator,10,true,2024-07-16 16:13:13
211,simulator,0,not to consider,2024-07-16 16:13:17
211,simulator,0,true,2024-07-16 16:13:19
211,simulator,0,not to consider,2024-07-16 16:13:23
211,simulator,0,true,2024-07-16 16:13:25
211,simulator,0,not to consider,2024-07-16 16:13:29
211,simulator,0,true,2024-07-16 16:13:31
211,simulator,4,not to consider,2024-07-16 16:13:35
211,simulator,4,true,2024-07-16 16:13:37
211,simulator,0,not to consider,2024-07-16 16:13:41
211,simulator,0,true,2024-07-16 16:13:43
211,simulator,3,not to consider,2024-07-16 16:13:47
211,simulator,3,true,2024-07-16 16:13:49
211,simulator,0,not to consider,2024-07-16 16:13:53
211,simulator,0,true,2024-07-16 16:13:55
211,simulator,10,not to consider,2024-07-16 16:13:59
211,simulator,10,true,2024-07-16 16:14:01
212,simulator,21,not to consider,2024-07-16 16:14:05
212,simulator,21,true,2024-07-16 16:14:07
212,simulator,5,not to consider,2024-07-16 16:14:10
212,simulator,5,true,2024-07-16 16:14:12
212,simulator,6,not to consider,2024-07-16 16:14:16
212,simulator,6,true,2024-07-16 16:14:18
212,simulator,8,not to consider,2024-07-16 16:14:22
212,simulator,8,true,2024-07-16 16:14:24
212,simulator,11,not to consider,2024-07-16 16:14:28
212,simulator,11,true,2024-07-16 16:14:30
212,simulator,6,not to consider,2024-07-16 16:14:33
212,simulator,6,true,2024-07-16 16:14:35
212,simulator,0,not to consider,2024-07-16 16:14:39
212,simulator,0,true,2024-07-16 16:14:40
212,simulator,1,not to consider,2024-07-16 16:14:44
212,simulator,1,true,2024-07-16 16:14:46
212,simulator,0,not to consider,2024-07-16 16:14:50
212,simulator,0,true,2024-07-16 16:14:52
212,simulator,1,not to consider,2024-07-16 16:14:56
212,simulator,1,true,2024-07-16 16:14:58
213,simulator,5,not to consider,2024-07-16 16:15:02
213,simulator,5,true,2024-07-16 16:15:04
213,simulator,18,not to consider,2024-07-16 16:15:07
213,simulator,18,true,2024-07-16 16:15:09
213,simulator,4,not to consider,2024-07-16 16:15:13
213,simulator,4,true,2024-07-16 16:15:15
213,simulator,15,not to consider,2024-07-16 16:15:19
213,simulator,15,true,2024-07-16 16:15:21
213,simulator,17,not to consider,2024-07-16 16:15:25
213,simulator,17,true,2024-07-16 16:15:27
213,simulator,0,not to consider,2024-07-16 16:15:30
213,simulator,0,true,2024-07-16 16:15:32
213,simulator,23,not to consider,2024-07-16 16:15:36
213,simulator,23,true,2024-07-16 16:15:38
213,simulator,2,not to consider,2024-07-16 16:15:41
213,simulator,2,true,2024-07-16 16:15:43
213,simulator,10,not to consider,2024-07-16 16:15:47
213,simulator,10,true,2024-07-16 16:15:48
213,simulator,0,not to consider,2024-07-16 16:15:52
213,simulator,0,true,2024-07-16 16:15:55
214,simulator,0,not to consider,2024-07-16 16:15:58
214,simulator,0,true,2024-07-16 16:16:00
214,simulator,5,not to consider,2024-07-16 16:16:06
214,simulator,5,true,2024-07-16 16:16:11
214,simulator,5,not to consider,2024-07-16 16:16:14
214,simulator,5,true,2024-07-16 16:16:16
214,simulator,0,not to consider,2024-07-16 16:16:20
214,simulator,0,true,2024-07-16 16:16:22
214,simulator,13,not to consider,2024-07-16 16:16:25
