KEY_LENGTH,job_id,fina_key_len,attack_noticed,timestamp
210,simulator,4,not to consider,2024-07-04 15:18:33
,,,,
210,simulator,4,true,2024-07-04 15:18:35
,,,,
210,simulator,4,not to consider,2024-07-04 15:18:40
,,,,
210,simulator,4,true,2024-07-04 15:18:41
,,,,
210,simulator,4,not to consider,2024-07-04 15:18:46
,,,,
210,simulator,4,true,2024-07-04 15:18:47
,,,,
210,simulator,4,not to consider,2024-07-04 15:18:52
,,,,
210,simulator,4,true,2024-07-04 15:18:54
,,,,
210,simulator,4,not to consider,2024-07-04 15:18:58
,,,,
210,simulator,4,true,2024-07-04 15:19:00
,,,,
210,simulator,4,not to consider,2024-07-04 15:19:05
,,,,
210,simulator,4,true,2024-07-04 15:19:07
,,,,
211,simulator,16,not to consider,2024-07-04 15:19:11
,,,,
211,simulator,16,true,2024-07-04 15:19:13
,,,,
211,simulator,16,not to consider,2024-07-04 15:19:18
,,,,
211,simulator,16,true,2024-07-04 15:19:22
,,,,
211,simulator,16,not to consider,2024-07-04 15:19:27
,,,,
211,simulator,16,true,2024-07-04 15:19:28
,,,,
211,simulator,16,not to consider,2024-07-04 15:19:32
,,,,
211,simulator,16,true,2024-07-04 15:19:34
,,,,
211,simulator,16,not to consider,2024-07-04 15:19:38
,,,,
211,simulator,16,true,2024-07-04 15:19:40
,,,,
211,simulator,16,not to consider,2024-07-04 15:19:44
,,,,
211,simulator,16,true,2024-07-04 15:19:47
,,,,
211,simulator,16,not to consider,2024-07-04 15:19:51
,,,,
211,simulator,16,true,2024-07-04 15:19:53
,,,,
211,simulator,16,not to consider,2024-07-04 15:19:57
,,,,
211,simulator,16,true,2024-07-04 15:19:59
,,,,
211,simulator,16,not to consider,2024-07-04 15:20:03
,,,,
211,simulator,16,true,2024-07-04 15:20:05
,,,,
211,simulator,16,not to consider,2024-07-04 15:20:10
,,,,
211,simulator,16,true,2024-07-04 15:20:12
,,,,
212,simulator,13,not to consider,2024-07-04 15:20:18
,,,,
212,simulator,13,true,2024-07-04 15:20:21
,,,,
212,simulator,13,not to consider,2024-07-04 15:20:27
,,,,
212,simulator,13,true,2024-07-04 15:20:29
,,,,
212,simulator,13,not to consider,2024-07-04 15:20:34
,,,,
212,simulator,13,true,2024-07-04 15:20:36
,,,,
212,simulator,13,not to consider,2024-07-04 15:20:41
,,,,
212,simulator,13,true,2024-07-04 15:20:43
,,,,
212,simulator,13,not to consider,2024-07-04 15:20:47
,,,,
212,simulator,13,true,2024-07-04 15:20:49
,,,,
212,simulator,13,not to consider,2024-07-04 15:20:54
,,,,
212,simulator,13,true,2024-07-04 15:20:56
,,,,
212,simulator,13,not to consider,2024-07-04 15:21:00
,,,,
212,simulator,13,true,2024-07-04 15:21:02
,,,,
212,simulator,13,not to consider,2024-07-04 15:21:07
,,,,
212,simulator,13,true,2024-07-04 15:21:09
,,,,
212,simulator,13,not to consider,2024-07-04 15:21:14
,,,,
212,simulator,13,true,2024-07-04 15:21:15
,,,,
212,simulator,13,not to consider,2024-07-04 15:21:20
,,,,
212,simulator,13,true,2024-07-04 15:21:22
,,,,
213,simulator,1,not to consider,2024-07-04 15:21:27
,,,,
213,simulator,1,true,2024-07-04 15:21:29
,,,,
213,simulator,1,not to consider,2024-07-04 15:21:33
,,,,
213,simulator,1,true,2024-07-04 15:21:34
,,,,
213,simulator,1,not to consider,2024-07-04 15:21:40
,,,,
213,simulator,1,true,2024-07-04 15:21:44
,,,,
213,simulator,1,not to consider,2024-07-04 15:21:48
,,,,
213,simulator,1,true,2024-07-04 15:21:50
,,,,
213,simulator,1,not to consider,2024-07-04 15:21:55
,,,,
213,simulator,1,true,2024-07-04 15:21:58
,,,,
213,simulator,1,not to consider,2024-07-04 15:22:03
,,,,
213,simulator,1,true,2024-07-04 15:22:05
,,,,
213,simulator,1,not to consider,2024-07-04 15:22:10
,,,,
213,simulator,1,true,2024-07-04 15:22:12
,,,,
213,simulator,1,not to consider,2024-07-04 15:22:17
,,,,
213,simulator,1,true,2024-07-04 15:22:19
,,,,
213,simulator,1,not to consider,2024-07-04 15:22:24
,,,,
213,simulator,1,true,2024-07-04 15:22:28
,,,,
213,simulator,1,not to consider,2024-07-04 15:22:33
,,,,
213,simulator,1,true,2024-07-04 15:22:35
,,,,
214,simulator,0,not to consider,2024-07-04 15:22:39
,,,,
214,simulator,0,true,2024-07-04 15:22:41
,,,,
214,simulator,0,not to consider,2024-07-04 15:22:46
,,,,
214,simulator,0,true,2024-07-04 15:22:48
,,,,
214,simulator,0,not to consider,2024-07-04 15:22:52
,,,,
214,simulator,0,true,2024-07-04 15:22:54
,,,,
214,simulator,0,not to consider,2024-07-04 15:22:59
,,,,
214,simulator,0,true,2024-07-04 15:23:01
,,,,
214,simulator,0,not to consider,2024-07-04 15:23:05
,,,,
214,simulator,0,true,2024-07-04 15:23:07
,,,,
214,simulator,0,not to consider,2024-07-04 15:23:11
,,,,
214,simulator,0,true,2024-07-04 15:23:13
,,,,
